Hash of previous block,pi,Sub Users,Step
85c3aed4ab29da5ccc1a374a42d9d52ce2f6dc8a4ccc689b3f7cb3dbc0178618fea716e586a3ff9bf35c6ae30955083d9af4a75bd60cd0b66b85ec111da74fd9 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
26641352cc603b0cf5951886269a9030b6050203bbd527767ac284d1a820c98973e0444d0b2e5267c533200eb0ba010297d0aefcbfa55f62e5e8b2890b9411cb , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
d2ca50b51ea293788c478ae1d64efc2482a79a07f64707b9873ed2efdf251787e2f7fd2385ce8f79eaf00ced12e048a0555a4bd56eed3be6113571396f2908fb , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
20a22eaa31190d00930cb9f95cc3897ad77825408088acb384af03df8fc7ae446f67c5542af533f3c11708c03a63c809cf30baa90da5c06060921c7abcf250df , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
5e8a05165c28ba923d31d0a9fdcd19b47932ffe65c6c5456169d1eb7e763dd291f9b7defb98bb017981a45df57bf82f461e17f974452cd13a2eac4c309cdbdd1 , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
9c434065450380c01f7594018d89b297e6efdc6e3594cd7790819490362cebd0f7a185760dbc0b4860c72486bbb760a70ae339532712ce40cda1a5e9819e0a7c , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
1b596ec24a8da4a0c22568346e081559cb61de9c78182b2d015ca6d7ee0a581d8e25c2e813a0bd06611153e9cd4f126db2ceb560166b7c658d61baee01b42f04 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
2c5dc29274d33b474047230cee145b20be3558a8433f978adb582c06d67e4b77a027f29743ffd4e1b4883ea64a2a42fe58db6e23d488037e67074192a6edfa6e , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
1df710ff9d31ec2db9a7435e264db1923cf50d36b43640da584ebb8d5fe1b28fe5cc7788835fd4ed77005d914e3d4b852ce373ffc130798800647de6d1745c53 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
fef8441ff3327f3d133729b85b3a03bc882f48071da9af02c85ec8c63b734813453be753562f7edb5165252073bb912bfa03284a8c0a151e1e9d2460c3d004e8 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,1,7
4a5e14f7dd7691226c168bb86dae4c133ed30628659ba27c300b6335397bc7bc5ae3660ef2f7468e8ea19c213d6920110caa2cf790fa829c6e48ee24aa418952 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
8516c28868cce7b82c983e3f30e76013c0ad6cfc3e2265b129fe7eb6de93a7dfcd44e9a3d62083a9d23fd804e29e27a96594f00c58d6a71ef344ffb1e451febe , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
4eb01f2e3f1e5109ff6b759da6c01da7d8d36685bbe1251c43f2e7d7f6e3c2a04d71badfc303f5f1969888631bade604027b83e17d9405a39d0bc3670e18463b , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
2aa89845a27aab43db8cd0a78a02529df7318ac3f6bf1902ff0a8c38c15771f6bfc0e33ab1532d1677d55f5eb152f8b46220c60d3a5180f9bf2258d30ec4251b , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
ec661ec64636cb6f0fd3e85167a5eab07d7814bd5b66d7b1bbaf31cf610b067d0f7e956f67d76dd00a9622ade50c64bab6d6ee19d3ae6d8cbb0752455aa26f9b , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
0d645783a8c988359670102c2ae71052b08256b686d7f6acba83a8c7fe4837bc4ad8abcdf26e9a8e3e17adfd768f5b2892aeeceb229e1f4a029c3c49accfc6f9 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
cd4c03d2a4133649679706da64867e718e2e070c357d714923113d2e5e6b1543e83b0dfff1d1db49317441fd6fad6f19ea1b923c245c2a83209f827e4b102a34 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
d7cba6a49e0f58f9df0ba4b6290d8c5ba24857a5540c401683dd1c95399b95591ba76b3438a36c4e1fb65bfb92a5972b0346cfd64f626d66f19cdc19dc2f01cc , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
6bb8aa46e972ebe2053415d2821e238cbea7adf54472b375ed6e2c328736c18806e811a62bff6b144e1f4619bde0126e62f31ca72f0c75c07e1b0b660e4cb723 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
a31ed12fd1f145a3bb236b81cd814b812cea012c85c06cbc84280609c0890eadab397cf45e119ab7c7290661225cc0043feadc1a6ec7fc86f2dac082ac5347e8 , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
3224ba3afdca020e0a18528a5dda241bbff6a57a0a63bf1769bff4c881a017437a1c9451e4bd58334cdab1f81a4ebe03ca3bd8cba2769e032bd3dd3e11f6ed26 , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
130efaa3bb9167000e55c701c0c450ae7d321bfbf0adfea8b305c89f93935ea7d6fa65bf43f9a08cec348fc9fb525a233a5db09fdf0fea5b90bb9a2a8998508f , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
e681f8fa9e9cb914cc4e43322e1601447a4a3895e50d67db9e940ee39b5b942dd4f3cfd97858239cd9bf7353d799ce162f876443fb984b0f5f88e879e4c0aa74 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
129f628fe1b96babbbaf5d0063eff07c8b3dd4acaa19ca851187927aa2c02f6f32a9f4f85e56d1ae10458ef4cf9c446e926b8e74936a37ead528956aa9a32724 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
170c01efd95226706e185135c5764484fc54fa7df864935b00b14083b054b60c28406f119eb77198550f71310543634cfc8b81ee8edea65cf91d4426af2b6812 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
f21edfd2c56b7939fc0f77785a24d411789cc86522860e9da64681e7c6e2d2f4c7de09f23ad024e89887c137359e77f791d568fece6254c3b8f243ccd32041e8 , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
3c9a8d23ed42511770178972dbb7bd3eab4739d6e496b8e6de76b5e125a19c79f50f1d4a842339e8b3c717296cb1a310d9adff9ce1efde6a4df729c79c5f6410 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
8c167eacf34e7715ab688095fe4da3666a98bf1dd01afb125fa62d284d1e46627e473e9cab2f819a4abcbce3f97c1acc1ec98e5e1e98d4e51990fb8608759c4c , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
1611f910ba0937183d5c9c4ff45eefa3738d685846cadca9e8694930c9570bda93681ab5917ca60967de379863c51d756a5c30809d6094b0c31f6f54fc2cdb9d , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
0154e8e29c2e3c53a7349ddd4a2fbf7d7979e04f62d8bed821fcddcad1fa1d930e4af9afdaab6fd933490b1653e43725076beb620dec322acb85bd317d0cd6fe , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
df5c9c48bc66ecbf40bbf5691a90717b0603c673b572687b9ba521f22402ec887ec02538b842d6ddc873cbd02978a278c206a81d4b20bc53fa3a0f9fb3b63b3a , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
e203dca808761c38d6d266c52a9957515e54b93d58aaa5e8f995c0e3ea8c820e7a23dcec946fa9e4d0a65f13102210f186afbc784eb138659e448b4ba6d81f1c , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
f33a57d96893917de2c4053c685dc1b5670ce6f68977bdede705bf7e55a052be698500aca2a6340d2dabe952a8f5574407d09be55ada81051963930716427bd2 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
742e92902f623adededfdc9fc41efc376c9d38a931a7cf62fa21ce8dd027fc90ea9f38a4731a366c02e15210e16e3084e56ddadc0a3beea2e8447f616774132d , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
ab726bc3e788ebe2cdc1b6e86c3952161be48173a362581da15ac6d948fdbbf58281e5d096e3279a0589299c8a8abbbf54b2ff77a6981b105a9bd8ff2a73c2fb , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
32c971dd9412e926f4f84a934a7da007da8d07b7c49253c2cdd506bad2be4170c570101f330433e9d82a27f03fb36464a2c781afacc581a7ce03fa03f7ed9e9a , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
14bd5181e67b303fff22b6a607c7599dfff05a3f394ee8a37ce0e4e759784859152a867ec2fa68b50c6be3f6c5e0c80b4e39bbdac851cd3b9c4b4e896e7804f1 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
353c901da35fa621ac1adf596df1ba7ac4a5157faef45a3d5e3b6d2fefa084071fde3b6f6a5d06370623a636ddc1575ec95e6dde3b7436b166557c924a6fdabb , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
53dd0409367692db05e21aed4e8f63102df29dba6d43aac9b124d3498bff33b2d4f0a5c40ecb9fde011c354ddf103364830a7653ee7dfd5d11d6e3e609f09ce3 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
66825f5549c6a65d0e7387ab06e42a581e1013ebae24d66cc2461b3a5d736204d773de18f6d1df3c39100971f909b296b5f842cd6680379bfb2d3d2b1e192874 , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
a3b6f13b23ce6b04c62e5fe42e4417bf64d0ba4b03c90ce4d041cc4591c18af019145ebccd1e25a174a6180e4a92559e054adf14cb356f2b8efeac7e9f736349 , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
92e52e2635e19f2e6963a3f308cc847045120a60f0bca33dad92baa1f50c9fe6eae13d5af1a9dbc76b9b7b4ace1ae031e5bf169b7ec15ddab95550b4e2a4abde , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
7986a370170ecb0fd1cdb98593a5b3549e17fa6ed0d2c8c324a12cec6659c0ee1daf7411ac745b5f69174e67797521a1b83e64bf59b8d0df73e0eaadf2c34022 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
4237f10c6e8b31f899e6217d49576f453e7a6f4e29d1cb8ad719e0daa9285b98f1477e7effb0dc026e166e14b985b6dfde84c2bb8cdba195a573ed9c7e18ccbf , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
32791f4bc85bc19ea91b0ddb7e920c51c4c0c0e063d378780c3dfa9240d1e604f184601d619a5c25f27d3b76b9ecee09eab7c4f0333509f901db4c2d80c9aa6c , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
b53ef98fd3eed9434cd8fd85e6cc160fc2e4b9ce6a418967eb15e1a95e7f581d3acdbe33571c8d4ed8b4f37a7956dc40798c637c7d89d957bc211aa67c2723b4 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
031fab88beea00afefb194783e8571f114cee422f9a0165e4a597ae2ca86fda9f99fb6129d51fe88be7a752ee6dd7085311993c80c8cda262a826bf2c7ea76e5 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
03e985b3c94f4e1214b52eccd8c4a742ecb7afdc70d285c4ff840c39158033c7bfdf07c2b171bdde19ca881366e518770392e65f0a71793ba9b45972c10a3230 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,1,7
724b522ac656394a7e7b14ddeed286184a6b9634b886f816e57bef29ed8edb12728b112653466e08adef955cf89bcf80bf74e7976661ee35b25e66aa46dc8699 , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
c94da68cca60c39d474b0042db687834bf1db030f9f59c426113874d51efcab0b84224444ee2d752b5652d41e65c345ca52331afde70692eefbf3f5840e2888d , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
a8cb44a639a078999b052c3479e59d5caf31267bfd82acff8ad1b99dfe81a1a89df2835549bee2eee89f6abe4baf1bf2d0a2ff9f24c83671b0cbc1139a4ad778 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
a552d737f6460632b1bc2f77483ca553eb93f1a1acdc561be300741bbdc45e03536c5241fcabcad937e5b6bbe3c582d436d2041979f63957409b02cd4a089260 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
72e0471baa71bb62b19218ff49d51e6f5d400fdb14496aec55ae96a5ec0c195558c02021f019930153594455c2c2d69729f8054c7d6713ef8fb734c502d337bf , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
aadc8388611ec76c7ee8b2c51b6b0f6f44897d6b73bf6ca92c9317214fb5ba48ca79053da43e760058ac540ab058b69e0a85a50230315bdceea230b5c613618b , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
335bd238e98d5be945d6526809373e65e580c599ad5febe8dfb85be908c9a4aab4929a7bfe4d1610218b0423d077f9da12e5443f7dbb2c922b7a611c23756a24 , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
cf770df36121e3d502b7b3a5b85a4e48ad7a5c7b8b1f378386e1c80af3f6a7609ac82ca880a6234887975a39134ce7f91317494a4794b1eadbd059155a79b889 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
37c46ad467886470a7fd3a095167424e00c0120fed34ab6135a1fed1328ac24b0db78d010a984daaaf8bcc520756e2a940113590f684749cc0a66e3d4433dc80 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
b55f131d32d9f560aa9e3921d2eb7e7e69a5b3edf3268c8d7706a9dd98ec1ed50d2c9bd6f4d155d065db58fe8093a2c84ecdd952bf7826f63acb915789a077a0 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
2f758376fe711d6b6e429439dd2679818558ad8e193beb09f37bcc2140ed43b7853f4caa611e0d7802a93e421baa0a60a188d53fade249d1ac60f0b15bfde130 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
804312d0b56cce25171eeeb4de580c02a1bad0c74baa2908d4b58787009dafecdec5f84572ef904ff3f4a1d90a8e19f3e20dd4db52a934f1ccecc99746b785fd , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
ee16267a1a7f7d7e7133b26a5ced674fdaf870edd3b2d840f29f6c7d6100d1244b07bc4d901f36d9d16ea05ab61fe1c82d2def433287fa51d833e0c0ffb28e91 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
dc13ea9ab2735cf4787d32590a177faf46c9df605bfa9e2caf314fbff100bf0b275a7e45f9f5fde614d72a2537d555718b5ed199c564df6c5e93b52280c7e3e7 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
9aa41ca78aab4e9fafb97c3ef49a1b1c878e5bf5f1703832ac946f82a184ea5664d0192f30e3505c741fc65da02f42334cd88e2f1de371473197ea0709e7a872 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
063bf4f549d513b1ce80c179472bdcdb21f32aa54ac68e473d956a3a5d51a599d02f61d9d074046e53a7e42e1378663666799e5276829bb3eb093dc32670fcf7 , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
7b0b3c17f3b86d0d1d16b1ad63b98f923c71ac76631bb747c5f59911a2a7c0ea93a3d2eb46ad6cd6d1fd7ea33e28973d3e40d67dc88d1b08134140d6493e274b , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
71f94575963f68ca1e48d61ee45c71c315f995f9897a16d36a3294ebf706894bea74d28328bf27caae7b992c54958c99810d92a1355d6a1fcfc6364ced8c9b9d , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
9527f921bb2654143d40e413c811b4e35a1a6adba23c61eef2b5bc61a3bd45f0b95eb63989deef3a36a2f370f04b5e87d257a3b85531be8668ab0aa6f242be5f , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
2984ae560ee790fb8ec3c34807efe35ce876fdd7763ef4acc768c7c7240d6d33210c31476c22fc14d1d3e4c0fc27af6da13af91148fcb93d9a8fa1f3c7f6f26e , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
46b3a23414076e7be024d03eacf08378802afbaeae8e86a5b720670db48847cfc522a586cb3b9abbc5fb0ca5b039d900c0748868820cd5f7909384e8c1c3705e , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
99d1f1939da3c2bfce7398aec5886b58452067e3a5630ec984e57d165f35b01f9f88180095f957fbc53800ba2d431060491113ec12d4055a0ccc8bee061e461d , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
beaaa2a76cfdc29dc6fc0a259614d64cf2bcdc432d4736ef1412d08396ef69c74406e712b14e4bf5f9aa3a11753bdfe5a2a46b0d7ea35057a7ce7081808b86f8 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
43f220e6937d5d05941e6d98c5daf3d17821cf04b1dfd28a5e5be6a9e83d4371c66a9357c0ca2bf63e8272aec34d460ce4a9b94508aad0107bd942efb6098b81 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
1fb5563e22ce501864262b4c18ffea5f782ac17938cd8986589365fc10913abc89bf23c2b05ea9d8d289dfad34df439dbd8eae35856ac11998d319fe15961218 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,1,7
f0b078b2e1664cd44ad39238a895f1e49a366bbba7e4b0089213a42531e9e92eb22da886bbbccf51754b5a4c9f435197ec46be76f72e4bb3ab6559e4e90ca52f , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
62388c2447ecc07d0701adb1e0055756b3be67ea4efa9ff20db1ede3cee93039d91735c11241b3d46ffc428a55094f5f413a281f5d8233c87f8a35242c11f68e , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
ebec37eb5f126f25dd23bea83d56b53811cbe947f8405102fc778a6050ba737a6bededf5217d1510148f1fa74f6ab35b647e4ff92f5c184375c1d0f48c25c34b , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
f96843f9caea21c9d425f54dd923a6c0440f56df9aa26d5debc13def10ba55d2b72cb55669e3b3d65a6772d8e64b4bc6c7a5252a7491afb0eb3340d0689e5c98 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
db3b8b8e25ca91e480b18ae0c623b40f01e46cc268d98c7209cfd36e6bb625a3b714cc28d204e4276ef91e986830cc846e0a0cd3ab6c86a0dec86b443288e6cd , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
b33ec8c053b730e0f73fff09960698f8b8cb812736839b4bea24f0fbb7d7a45123587225c19b12f369069adbf0a25c8beee09151568d79aaf6d8576d26cecd83 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
2c5e0faf5189741bba8e9dcb5a60dbf5bffc4d8620abca5fbcc2b920ae030cc34897037f192722cc225a49005e2931eb9799c91d35bbcbda31a86377f03575bf , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
87ea066de516ccbbbe13ebc2382de2cd9580cca03b9358e754d908c339c2dbeec17491592c5fefcc44315b89c6cc2375eb7b70e369558fc4006d6720a247f9f4 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
f51c1044aaf87e20c7058c107521db9c3fac92586dc441c2723e2064b8b9c354021de3c6d761450f6b2a7c67a80edac2896acc7fd3a1d1539f7fb5fef9d723f6 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
885b94a1349a93918113b27b6dbca3c7d34ce656a912c425bac0b5231f57b9cafac52ee5357ccb9cc7f9b06411ba728ade9b228d80c510dccce33781bbeccb61 , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
3fa15f930a21ebf10287b32a119024df1917e5b4df9cd75f80ddf0d73fc65942f7dc5ea18fd8445548b0066270b2f08b05d4a6507ac4543ff2f4d0048cd375f6 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,1,7
5e13f2584eeffb53273680008790b8715d7448666a2e67ec2672d1426dad4dd287d92378e8e27edf4667d7fcbba079dc50bab7fe81aea01addfb109969f3b27a , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
a8273ab4a3981df6dce394ddf9eddcf6053666a104081d6cd29c53e9b89161c2e5f9d6f6ca9d213402c8975e6290592cfd0afda96f53c3c9e3ac497781e4f83e , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
d9a320f63f41cd0bd3acb7ebcf7f3e856fc0273ff9366c9876514da0ce412087e935be912dc27ecff9e23a59f6757419bacb4c0a2fe3ff7cffa69ba4f43e7f8b , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
1bfaa360e9e588ba2faf4a22e927d2dbea4c7c7695dcabcb7ba50ea89dde800753c5e655936a984eaece272b3935c4ed0fc6ccd5277316b7aa7604a172fd040d , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
e4ef3525687d7767afdeb3e5a15a00f94fa28e904dbdce51b334e0276a42928c13ab29d2e0efd42c59b99c51ea41890de2748302dba8232ecaff2d162fc1409c , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
c448054c56b864b9ddab61f0ea1af3ccc98e931fd6a2a5051767af26f30cbd22ec646a35363c2b566b18268c1991bf8e005001944528c06bf184b795e564cfaa , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
83e130c63fa8f68e967895508a684a8264d75fa8a499fc7c39abbf956610f28fdf0e0ca9b052c8bbd57a4015a0005280c66f69b70f02d49fa520a5420d693f37 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
139553ed82895a246c18e33c1fa0bd0306177e54d2d22c9f6635327b69f146fe4d71a955237b1f65cdd620ac6c044af27bba0f4331850aa179b147cad3dd10f8 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
9974e288de17abe1fd923dd002ae205e763d14f3793b41d950e27c9b57764a984a3a2a937047c149331a1959bf21925d812ae2d712b402880f1b1e407d7b7394 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
8118b2a69387ddecc8da0a5cda839f67bbb8298535e8be5e6775a76435c32468d3e73eda40fdc7956d7bda5298dd161e59f75375efe59fd1c496bf0c6b4fc293 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
b872b70ac898c8fc8a1a65226d2b37324d7f45c4287e9c0570106b2a66d6540f1ccedd6a41a43baeae6a6d695a6a623f5159d1484ced3fa622268b10b2405d67 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
d1d30b923c074add8115d718d3579cfa073464c7b194e8f4bfa6b3de7fbf282f72e8de957cd8b85b310fa2c079cff1d164fdf5ee7c0c55393144cdf34bb03676 , b'28850030953825953415718472673536302357692434856824022764723873043969111123269' ,0,11
d4c39f9a53a8a998299aed843cd4992d59b4302263de01cf1e42a8fcc39c5818d81614cbc20f57bed3a6b09a9afbaa22bd5fa712783f36d6ef7e2d4df74b6afa , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
d9a6d6b147cc0fcdf264c12dd7f2ab3a9132d334e1d9f34741297816a9950cb4fee1199a508e3d2b405ba9f918143380e5a41ca8e0971c21ef08e1a1d1e838f0 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
f15d054d614b158814b8044ef1e2aba6fcb335b50e4d047e6c3b0c642b582f078f2d1a5d30d1e09c0f5bbd06e985452163f9ee6848addfc5301112da4bd2025a , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
c06d81645dde4976e8792903a6079ec26bdf4fbfda8efb63662d14c7c3ae1cb131697955e4fc1ff542d5fc90ef641b07e3ef93825fda4d76088fc59647f1f1be , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
db1f64e3e3fd624e870ef88116a413dbe68b42b81fc8166b6473009439c318660699daa1fbfa640cf2d4a151812b63fc00776022a8f42e9754e4273a91516ce1 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
95bfd26bc01c704e7554aa4fc6fd0f0b7f808354721e9b687c7e9dfa47de4592c10f5b1c93b8669be60378ba245ca19238042cb2f2209908f8bb378821b3f1ee , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
1054fdd9b7fd9de2b4df81be212e6f4a17a3e5b1bf1b8a1e9f80bf79f367917dc5fd4c4708422dc22ac04dd5b72f18d48e0544a7651cd1b5aad4f990d4bef27e , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
a817dd3c1e9b62f8d84ad0e3bbf73f67d755d6bda6f61ee5a4e492df9933b0966a379c55e649a847ef68431246bf6a549281e2b78579d945fc4cab254f350be0 , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
73e3264ab4532936e3c9bf4dd3d9e822df2035fcf8e3ba0e2c8a99ccaf9ff38b5fc20a86cc9445c6dc97c92343792c7480b9ebe926a0f6bde547c4402d1c88f2 , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
0317100f6dcc483a09c1630758b5c3c92ec3a7ca0cbf1a202616fb08b9841b849a6b6a3979c219b5f147fe04231bfdbf93e9b694ca7f6c609533a2f7a9a4c244 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
7fe23d50169140fed8c9ada035292506b39f3fff10e2d5850112ed916e98b7e758e4412d2e0df71dfe6cb65b3161bc2b00f17e6fc8805a510544b3585fc8f948 , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,1,9
86ea4c38fee50ac623ece2dfd7480c3d2f661cfde0019e41435017368bbd23e3662e997ef987a20ef772232357380eb1c28c1e3a98f707fea5987e24c5816d9e , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
b011efea88ef16109ae2c4856f3cc3f6c6eedd542152dbba486b0162fcaeb49508a06c4282109fd5739902436f970e74b02a70976285ec4813194d0ae4329fd7 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
b05980fa3fcedd09fa94b90134b0107f77eff7e95f784db92a32b835c7ac8ab81239b70f85a949e22c06824a537b9f2624b85077bf49373129142290a7ca5778 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
2a988d255cdadda8641d5623b7692eb6b0879cef84ea4824ee9b1cf4218078ef062f90eadb4a2c76bd8625e52324bdb834b458ea9c1c05f1df57fecf68ea3a27 , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
1085b5e2cd82dfd7986f9b62d28b306b21d18b572da97d2cc0d2644cb5c962d552fbcaa6e4f007258bfd75c559ecbc7f1d9b73ac362bd40104f616a6a258b30a , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
448441617f05a128a32a6f3212f6ede577343121c61c78af14777466f7392763a57b86c20cb7c8a72a724ed961fea645b87f187e50403fc5683a079d3d232840 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
b6aa4eb4cc14851ca5dcaa2344b598c96ad5759981b7b8a59723dae7ec66c7830b5616d8a835bb542317b2cf448d483041ea5748da5f96502fd54eab780a81f2 , b'61563041262726100773535831182958533877552246196124441203920803601440829930345' ,0,7
786bb7bed7418c6aae17361129fad920f8ae4c381c4541721b1df7cdbc47e47765c56dd8f1aee3dcba2f47d2c64fb5c041976252f3de4ba963c2042cc9b0a75d , b'101601966282992807568166956388899574385535635481972513653289549415196889051828' ,0,9
